ids,spends
9c45dba3-248d-3c07-fe03-7c64fbf49995,2808.0885811564353
6ba9dee2-d078-a5f5-18a8-4dcef4f1473b,2835.2188094981025
5842f3d0-226b-684c-46bd-2ce6e8baa663,2871.8010816239403
e5f9be7e-1c6c-43db-48b9-23718dc3e209,2811.311929716566
b9b32813-978f-5f77-6a85-e7795975f79b,2745.9731426736257
0236d07c-72d6-1382-706d-a9dbfe6115c3,2733.292261530529
6ee03ef6-7c6a-c8c4-9c43-d21c3f4439ae,2791.4328756880577
5a6a79ff-56df-ef8b-94a1-7e39d64ac2e2,2830.8066981835555
483f2f8f-c26f-e80f-2d01-0cae52cb2e2a,2855.1230844308343
32448de9-242b-0acd-fba4-b7bf7d510c9e,2877.3299887653293
94d2c3ea-59f3-fdc1-7b24-17d9ea084bbe,2802.7486654911845
08c6f9b7-d90c-b296-f896-139035006dbf,2846.8457559553244
b014b629-d8b2-24f1-0af8-0712b5852e6b,2877.9403705125333
ac3dcc23-0f7f-e0a5-8d8b-ddea0d8a2afb,2846.5037687371555
4c703829-f768-5833-e4f1-2c9c81f92430,2836.2326627796842
bbd8c986-abd5-fdfb-7e2f-94fc9b6d1ed0,2938.747292381983
e503edca-5cd3-eaef-4090-71121d8ea5d2,2815.68910330109
93c20db2-721b-200c-60d9-914287693d55,2820.6893535419545
5afdb41f-a0e2-e618-6f60-9e8a49b9d006,2762.778242660181
4b412845-67ef-0ae3-36d8-3010d92188ad,2891.783245182041
c1796ba9-59c5-6ba3-bac0-cdd1711c6df1,2882.6713937766776
f074bb96-ce2d-8671-f797-0756b915928f,2794.390435056894
63d26c85-f599-932d-0571-3a17e1272a47,2819.741305779045
73251b4c-1e7c-6081-208a-f81fedebc862,2864.1919707847337
6a9430ab-d494-60f9-43cb-42a140578840,2825.149235060602
8626d890-c6a5-2e76-8550-329556840b8f,2847.8576436702137
8de5e48a-8fe9-de41-5630-bc8367b488d9,2812.398738161973
e462d0c7-bb9c-f816-a4d2-149bbaccef95,2762.335803755238
caca0d61-953f-09b6-1dab-b9be94b22aed,2872.442884724924
a0d68ca9-c5f0-8f5e-c9f4-a1f91bb763df,2770.3676808628475
3d69989d-d12e-64c0-dfbf-84802f3f8c21,2882.3005771065327
5a5e7696-b3db-3dd2-2238-d39cb980c4dc,2807.819079122667
fa91f595-5852-2d4c-f369-245ad623da11,2861.280149779662
be5c33d2-9f77-f0b2-8057-a5db269a63c6,2839.155994440714
d1b1df22-868f-36c7-4d2a-fe9c8dc5e7e6,2860.820427500992
6c6918a4-c3ba-cc97-26a7-4d47a3155fdc,2756.3608076932533
d07a813d-3cbb-792c-a06c-5bd815c2992b,2878.7393614272405
22538675-e98b-bca8-bcfb-62edfa4646c6,2827.556237004312
cb054a74-dd6e-dc1a-384e-9aa76cf22529,2801.46339865942
08143010-fdb6-0f36-3b37-1e8869d05199,2753.727257634576
fc6f825e-f0ab-c8a9-da1c-0af221f5820f,2817.351025435782
c54dfba6-5bc2-c985-9e2e-f63aedb12a76,2922.3511858668867
23a5c2b5-50f2-2838-6615-15aef2838c48,2813.854203655094
166c0957-b474-39b6-ccc1-75b20b38864d,2832.5148744108756
a99944f4-76c9-c056-62da-7b671b886af9,2789.872540168956
ff557a43-e367-f0d1-9d4c-b3ed6b2f9cee,2792.8330002255107
79cf4bdd-bf27-ca89-6474-8561a26f3794,2919.3397962441236
2cf60459-6b83-5d53-11cc-bec8bd7a672c,2718.0684084077375
365fad15-cb4a-e421-14f3-48e923e39b11,2876.1158551425638
344ed55e-b057-8a02-1dfd-04adae1ede33,2862.7550069127865
3a436c8e-44c2-1184-817d-e945f7a208e7,2857.1539487060836
f8fd81cb-0f7a-285c-2a2c-ba76a9b28133,2884.8074385296495
ed103e8d-fceb-6903-60c0-713d106f6fd2,2834.3910215904575
c816cffb-1e0e-5ebc-420c-a4e80e97a389,2867.213494929206
3b2db0f5-6579-c8a7-8be9-4791cebc3d11,2772.820455057526
c8082d63-d68a-715c-cf9f-a65b0003e3b3,2809.6490933853493
fca79ae4-afd8-1f39-eab5-b44ac332c473,2683.3673013159346
25d6680a-4fb8-d433-d288-27cbfdc2622e,2854.409188427047
00293ce5-458c-cc90-dd6c-547012a340ba,2873.599225337314
e4296b3d-eb42-91b1-f619-728eb259f417,2835.4350737149534
4fce3feb-ea79-512f-d5f0-96131dff5aa3,2886.006632801495
f1ba5d53-b31d-5075-cab9-a9e6d05727b3,2824.1768845149586
377e6ff8-8e83-5961-2e84-3b2c7e96ba87,2842.6552500094786
57b06a9f-37b0-4e08-a97d-2ab2b134f9bb,2794.9034976475173
7e48d88e-3285-6eab-7c5a-6568184e17e3,2784.4655487739874
f524466d-c2dc-edee-bce6-d424c9db55d3,2825.1345953529735
f4191f0f-88d4-7768-fde0-cc802d50ebe9,2876.8075710034104
dc19b8cd-14cb-275f-5020-891d6179dc0e,2817.225714228217
d16a5442-d4ce-baee-7dee-90a039e36d62,2856.5269751387173
965126a4-7a85-2dc5-32ef-f9e84bb83c29,2799.0251410256715
f82e4fa6-55dd-d5a5-f778-0d0e6632fb43,2795.0949340890115
febe249c-5be3-ff87-a97c-73dd337eb0f9,2804.7640707933806
9ef2ea5f-7fa8-425c-567f-c4b8c9ced805,2895.2532272326835
07577423-7e09-a728-2ea6-b246dde1e367,2903.90867256928
39bf6afd-0060-f37e-b640-2508bb96d42e,2899.5837901201676
d217a479-254b-4830-c0db-8a856a51e956,2881.637373074182
8f1be795-cc96-7029-5e12-98ce863c5707,2893.948137711953
754ad4ef-8742-93f0-f73d-00918c2a5669,2817.497696450376
8e2cb4e8-62d6-ed4a-fd3e-8233c29788f7,2801.592586612268
74019a4d-fdd9-a7c4-e2be-b69dc2923f0e,2824.746587109786
f3ae20df-cc2d-0a0a-62bc-588c570bec71,2853.8453895280113
9c6bd0ea-157e-2ec3-4c02-00d6a5ea3c9a,2838.8135012522384
35cb0653-cc46-22a2-3ca0-a4858acea709,2832.0044269856958
3a812765-8bab-d157-fd40-69d6ba6b0d5c,2811.168978833782
2c6d8b98-bb36-e1ed-ca77-ed6fd343fcf2,2838.788593587743
fc5e92c4-7de8-4de1-3bb3-aaaac4f3796f,2827.576853612163
bd8c1deb-0627-b039-97d7-50f070c93a71,2874.154559901564
895dab54-cd07-dd06-84e8-bb56b24a2c3a,2724.642266047837
49a84d9c-5f2a-3a96-ab35-fd3c4c669837,2861.293386166694
0e83dedf-50b2-3b0d-e71a-74bf71f98fad,2761.4905263924516
28cf2901-ae53-3c1f-2de0-7a40b1870285,2878.2532074005712
80f612a7-a103-49c2-8852-09cad9deacee,2812.2247902130657
47efd6ab-adee-12d5-8de8-ba5d5cc352c8,2839.519733244039
27a81eda-4c2d-a238-6782-6faacf5d84ab,2781.0655479230463
15fa8bdb-412c-a5ef-d3bc-6a2a802504fd,2820.5433379342558
43019bfe-e017-117b-960c-1d88e9597217,2849.521189436915
2d47ee13-a93d-79b3-2a3f-2c5a8cc73e4f,2838.4055043165404
4c03fc7f-adfb-ee8d-e8a4-1d4308c4445c,2838.469370454518
62e7cabd-661e-4df2-7818-97dfdb1b51a0,2905.346991659286
4fe085a5-fc69-0327-0d68-be7965657589,2772.5752665562386
809d683b-daa9-fff1-22ea-c7b27bc63dea,2745.179135702866
35944b12-8057-0c1d-c793-a12fb60537d2,2872.2893749102786
47a3b84d-bab8-454d-3d2f-9d179635076c,2968.30389953963
526eefb4-e38a-dd2c-30a3-29e24d600806,2871.320902228391
bf39bccf-aeb3-610a-5787-b144555cbb84,2826.7623680123183
d489d38e-d871-f68f-6e17-1ff085149b8c,2805.883635272707
ae203a01-e460-5023-dcca-e385d0e2de83,2891.5151655418044
16af7796-8d73-ebcc-b814-f33da4bb27e2,2792.46001426714
a16756bb-4052-a91f-1d4c-e84bd9216aa6,2795.8080068445133
83bf1e77-0de6-552a-d169-c64584fc6c81,2814.1673776051025
c4064fa5-9a82-0948-c209-0b2bbe1b010f,2834.408334707104
83187d3d-6ba6-7759-77ef-ca6fed3067eb,2779.8276950555673
badeff41-9b9c-03f1-378c-4950a0e6d02b,2795.7055533591
a73ec63f-f87f-8860-5b64-f7f5622990a0,2816.309281650643
2fd3133d-e0f5-820a-290b-4c2bd5a4403a,2829.883849379147
c5af3f54-4758-d245-1cff-fe327e74a366,2838.8377886813632
7b22229f-3386-6ef1-dbb7-2fc59a20f05f,2795.3819110177565
3802d566-3fa7-1c70-6e0d-9d6ee057c863,2816.945469606903
af3e6905-011e-5b35-29f0-c5e143d0745f,2827.8014049036683
9b467465-adfc-5570-15dd-e1f6e243aca5,2859.1012204881563
11b38c19-6e13-0630-5577-5f0ec3962de1,2826.686403666677
810c7461-c4d7-bfb8-29be-ad291821f9ab,2806.7778643095157
c8e2d1c5-dd47-2bb5-b996-79ea57c8f6c8,2811.133574720482
0d8bf5ca-56fe-cf35-e8f6-47e2f2cc6895,2757.653596733473
659fc43c-e9b4-7e98-c76a-7824768ce5f3,2793.378484437226
ca4aa83b-6628-07af-2543-9a734af95d30,2812.6406136009837
b90c1b5c-efcc-7034-dbab-93b1bd6fe1f3,2788.0544302253643
6084fd75-3883-eb2c-87f9-5be843943bd8,2859.849347097917
81aa6d0e-8575-2dd9-cd7e-8cdd708d15de,2743.2553845576936
80bd2983-226c-14fe-809e-b766b0d20216,2812.3136301597237
809ddc56-5ebb-0b96-e5d6-1551df15232a,2843.8377766299686
0921ff84-8fb1-d9c2-9be3-0b74f2ce0572,2873.8855395670244
dd8045a5-1f94-1c5e-6568-b6fb299a8a9a,2795.253244106939
babb0ab2-3027-3eb6-0f7e-28513ec28c8f,2789.4036319981874
b6b2226e-152f-3f71-17af-b8039b6bf937,2693.2265964294907
5ef5dbdb-c2f6-c808-3e88-6035f75ef244,2812.0001861270443
2810cedd-cb9c-f280-154d-a449ca1d059a,2818.7312422809564
2352c6cf-5aee-07ab-d066-020a7fd190d2,2836.3049435742596
661378b0-383b-62f3-06c4-96c7f38db31f,2626.5612190781017
59080f38-dbff-87d5-5543-f4f539b0dd57,2867.252552697447
2cfee6e2-e071-c137-9588-5f674eb1f54a,2800.7948820826023
fdb8c14a-6d59-729b-ea78-28da9c9f4918,2788.105711403137
abbe5a0d-5177-c8d0-d514-d5bafb91bbde,2920.8005829467415
842b5eb1-2c46-60ad-e396-551aca3a8695,2817.3887193959195
06918d44-a3bc-48c0-6c89-e1429d6450af,2836.45620131594
f40dcbc1-0dfa-33f7-a154-64afc507a31b,2813.6224745964996
ff983cd5-b08d-4ed7-aef4-11d2eb1a764c,2855.374383998822
ea94b4c5-5bd8-55fb-632a-108d1b934ef3,2810.540870717991
b7bbb2eb-72b0-c742-59a9-5cab9281e920,2799.5942739937245
66a4514e-0bc3-b578-760e-5cde4c7c1710,2857.8938840095166
d930a0f4-a24a-0c4f-cf36-ecff424471b1,2768.3329283496328
5e345702-7aed-4b8c-a399-db5b270a8e1d,2845.2300899457678
7ce7b8d4-a6e9-4a3c-7560-10708f044fdd,2800.708006303057
fd18ac9d-8aa6-c5eb-8dd0-62f2b13d3855,2847.3361062646754
825b4620-af9a-deb3-5793-e37b3428813e,2810.731435518068
ea2b33d1-cf60-444e-f2d1-d70f68a379e2,2794.3199290923494
75dda11e-fc80-0518-5851-78481a8774d3,2797.6739705278046
3cbd6071-c62c-7685-3068-af51b1502b04,2927.185722642722
053c45a9-e03e-8550-4594-483a796102ac,2623.0908807774185
7f4ca7ad-5502-8cf8-dc48-f7fe98b081dd,2812.9340043371644
856c4d5e-7805-3014-6f1e-9722d470ecae,2805.2331685655113
9c6edeeb-b0f0-f308-dd13-6250ffe81eff,2822.0447200397134
f9b13a75-fb56-edb7-3c5c-fe7e5c46db39,2920.355143811117
c95ca656-14be-03a5-d7c6-67ee8164dbd7,2811.2303747340034
03ce6ea2-86ad-39dc-4464-da3df9846fe7,2803.2827934801335
f56b242a-dfe6-75c2-42bc-0c82a3873faa,2822.1446213490135
ab326573-9579-e6ce-e991-b13304ede8d2,2798.0648937575943
479bee85-e085-e764-d16e-0ad83d8463fc,2869.596248586723
7527b708-af2d-69aa-8a21-26fba0a6c8b6,2884.983683278939
c823c069-c15e-7dec-703e-291f33dd8902,2833.4921475137853
fa190b65-14b9-bd3d-5f2b-be46189e3000,2806.31785544275
e04dc724-98b7-c0fd-560c-b0766c912c4c,2800.842018014847
d0bf82fb-4644-6a41-79cf-36cda3f6c424,2771.316526733771
8aa1a6d2-0fd0-4570-de1d-d7b0fe1861d1,2833.3561132692935
e3bb2765-056a-2f3e-1259-1e99e36b7ea3,2846.975657067278
e1952f78-d7b9-effe-5313-91c7bec187b3,2885.1819260286893
9d0e21f2-8374-a3b5-b518-75d3578dd7c4,2816.1240609992574
f52684bb-2caf-369a-bb0d-c18339051060,2793.513058833315
f92b054d-6fd8-1955-652f-fa9d9921c95e,2830.978826806755
bf161e86-8810-9dc6-d739-ca4b1f22bd17,2813.181463411134
6dba8ba1-8ee7-2452-f82a-9b13af260042,2827.560955069244
351cea7a-59a1-333e-be2f-b8caef08fb0c,2771.5374328021
a07da5af-03a9-8287-d32b-68e78f89bbd3,2671.625435355172
96d790f5-63d7-374f-469e-2e957ce7dae8,2842.9672430986816
98e4ca33-ff02-4a50-9783-cc395702ba9e,2795.1665683212145
d751a20f-d94c-2183-9905-d1a358315505,2876.242643923404
43d4be5a-a629-7491-201e-557e3aa0874f,2772.307437206705
005a9284-54c6-20ef-5f3f-2216b89ad8ad,2792.344405922907
e70fb43b-d673-a53b-a27e-65326a4ec321,2796.5561131265604
92eb7f41-aa0a-13c8-a8ec-c633ed8494fb,2826.5575428093516
164281cd-87f2-4f2e-e5d7-69348a0363c8,2749.1025359543955
87a8ce2c-a9be-c64d-9a67-ebc5f788e198,2830.032972364472
5c16e23f-10a1-60a9-ea59-67688a1ffc96,2860.0684746593392
bfb65e05-76c6-abfe-e776-fb4f1dc582fe,2834.2952406027925
00e4ab22-10f2-8f98-8369-a2c297516ad3,2785.9443499526105
d2663017-2eb8-bf88-6416-8394ce92a8c6,2866.151250910648
70d7970a-98bc-d746-be2b-8c738ed7802a,2776.978436341693
a6a7a0e1-999b-9476-3e21-897163dcdb01,2789.756715115871
324f0e9b-3f6b-70d7-d06f-0995bd124e87,2916.778862248092
068c0536-98bd-8a88-d4f8-c595290162fa,2841.774463442395
f298a213-e467-1c61-d3d8-6cb31c046268,2806.269480553895
defd0aae-32bc-6da5-f084-b4718b89f918,2894.479822803088
4ed01e50-d757-baec-8318-32a913bd89bc,2855.0938645565893
316ce9a3-a1c5-796c-654c-d34291ce7992,2826.9976060554327
7dbbc7bc-e960-5889-50dc-1174ceffef90,2803.7492213618057
31112b7e-90d4-70e2-d6be-16bae6b48d53,2839.3550373837224
de6fbdc5-fc42-5bf1-b690-69577e2c8a95,2873.125873352499
7c4ad8d7-3462-a349-863e-09f12eeda06a,2880.4744905260363
f8de7f23-e07f-c3c8-f638-4c65a8aa3116,2832.290633322348
406c29ea-14a0-508f-7437-315f073ae29b,2827.9709864749425
80d3e9bd-5c60-8dd2-9d92-868e0c5537a1,2817.910732292062
4b17164e-096e-2627-ec0c-b0006b7a9743,2869.9992668135237
1cda068b-8cb3-46e2-dc50-f2f3238a1a37,2877.080455077151
3dcf8507-068e-b9a8-f432-efc95903bc2b,2937.477248396082
04bfd75c-20f1-ca40-6d70-32450d67bcc5,2809.8020696158105
7ed08f3b-68b1-1bd2-6c0c-ac796311133c,2827.8334196017868
15c562e2-10e5-db5d-6979-b8a74dbd4eaa,2773.772396242209
5bcf36e3-00ac-4415-0454-8289103233d5,2820.8611598902116
b07184a3-db77-8ab8-8d52-46cec67dcf51,2823.5211977280555
1c760b79-424f-2c4a-e99e-8fa6209a0055,2899.257665389839
34b3a08f-ef7b-8825-6404-57d19293905d,2840.0603743687393
93c7a972-eb40-80b7-acf7-fcc5c7aece76,2894.814460063936
896d3d4c-9d41-8655-b455-2792d5d8ae40,2800.583805105391
2841e0fd-eb44-f33d-c8c3-ad2993ecd77c,2826.465219841316
4e41fa26-8460-d2f1-418e-1e2631ab6677,2797.7163258344654
c408f888-1495-5708-6013-dad5016a4896,2893.655259678051
d778f4aa-a53e-2e92-6369-ee2ca02faccf,2837.749941238142
2e2715b3-5ad2-a4a4-f2e4-a03c617d4bea,2816.4091814873645
a6247f81-3a79-262b-eeae-a8184fa4ea3b,2829.8749482384233
8591e123-b353-b994-12df-c8fc1040fd09,2823.5073476797606
f1dab3f2-2a9c-b255-af31-434b118b5469,2767.9423666169573
b43fb783-f285-7da1-2adb-c25b0b18922f,2845.5911139045966
c0ec47b4-66fb-0001-15d7-d53c6206d709,2871.158217135834
daad750a-4226-8494-ced1-142add9b4f2d,2822.361604503673
244c1f3c-9254-4312-6c93-997b631ac514,2818.465419510699
9c514bd7-9879-2f8a-c2bb-330884d763b8,2816.6150868995064
d2fd8111-c5a1-f5ac-8f67-e2221913dbee,2846.808274897711
8977ab5b-a0a6-58aa-ecc4-5d80cd048021,2858.671566133514
8fecc18b-c078-9725-f59a-e1ddecf1e423,2947.893152854632
8c3c7308-4bfd-cc89-8a55-5135e6b2118f,2904.172508036663
089860f1-cf48-61aa-7f72-94215ec90df1,2838.746214386702
d0537253-7b3a-3818-9bac-2d74b6f53781,2811.8558882634907
36daf4ff-296d-0b44-3a6d-62a84730f32c,2925.753817623535
f6814f96-424c-9fd9-25fb-2cb77124f70e,2799.9336216968536
8d630a20-ba87-4803-bffa-57041a333632,2765.221852340073
7e59e5ac-0d8b-96cf-61cb-9ef1e148e61f,2853.87331485748
37494034-af91-b9c9-4860-037cd2c08c91,2846.8416150853095
6c639010-9f8a-d4e1-15b0-cde8ae7dd18d,2774.5794439525293
3cc8764d-332e-1f3c-1724-1503f6682bdb,2806.7442887878024
01459864-4b11-190d-7129-a8d49c1cafa1,2822.626333854957
ec370e5d-30a7-b449-afa0-910be393053c,2787.013418743306
e65db288-8d4f-79f9-3ad7-c266c7f6839c,2812.69427139938
ef520f3f-0e32-f103-23ab-a2a0376f8373,2809.2263503324702
ee3929a2-42b9-c599-4fda-52fd7de277b2,2864.3721909304145
0d1a2d32-dd78-b662-a27f-b1829d268295,2792.419419124117
29472bdd-288c-fc49-28b2-919f96bf85c8,2888.034659022152
d984b43b-a1a2-0856-f7e2-ea1207b64e5d,2741.453465043931
b116924d-d58c-c3d7-c89b-28e3d69944bc,2876.613779709845
a29bc00b-7e84-2695-1cb0-7fd943a5a57b,2805.436288211915
23a80ca7-92ba-344c-b0cf-3046faa54faf,2858.5721996242874
966d2ab4-488e-ce47-f87a-29eabdbda1ee,2808.47975341242
5d83da1e-52fb-c5ea-0645-6491907d6cf2,2809.2616963421915
4c2e7d79-569a-6be8-23ec-c82eb5175e8d,2887.7571966624832
4f700043-aa06-2572-36ee-c7ac339bc446,2797.702556432319
7b37625f-64b8-b198-708f-9059a21af8d9,2753.501835701654
0f5c3f7d-09d2-9e3b-f8da-0e0a7d16fe24,2794.1284627799787
0bc7cd82-9ebd-2379-0a7d-def7e47065b6,2847.9620773216884
9adbc191-115e-d06f-633b-3960f350f3e7,2821.61279117343
1de8a862-9c35-26ba-006b-a7f2c47a73ce,2813.860675228709
cc252d3c-ded2-9654-593f-1cb72a43fd91,2851.2179142813247
45d82a1d-a184-b54a-b8d4-4064b89224d1,2858.9550664143303
50bce824-4f9d-a1ca-4638-4a195afaf369,2771.8202062579667
c4d75410-f3b2-b15a-e373-508a4c6bc9b1,2878.6476080432963
7ed9a86e-b50b-d59b-4783-a40a4b2cd052,2818.253318879432
fb3415a2-d04f-ac77-b5b8-c6413e754af0,2790.9432446686133
d975a1c5-892c-d8a9-63cb-ca78f2b41556,2801.671968612231
f8e1c9a8-bc1f-82f8-6163-152f78245ea7,2776.9419193821304
78a6a459-23ce-e76c-943a-0f75641c5c00,2804.023454983767
a2a0050e-776a-df83-477e-c618f94eb8be,2855.1594066747703
c65ca3e0-7f66-3747-88a1-42ed52f4a059,2760.227934581031
eacfe6ca-c6af-deb3-ab04-935a3ad3bfab,2807.980760631048
7ea26290-a148-9ec2-a9f4-d5b776376b4e,2812.4053138514673
865351fb-a5a0-3240-a7b4-c1151e71f6a1,2785.4850968522596
7f4e8eaa-8440-b9db-2dec-e4c18c590888,2777.455478954947
8ad4ac76-bd4c-5f4b-3346-e6eeb36fa000,2903.723205945416
d2439e01-2565-e090-fdaa-dd8e96293e44,2773.390230912645
8be38859-9c7f-2186-616f-36b0beafd539,2887.27433341382
9cd0766d-a0e7-8dc7-ac90-ce141bc30f57,2761.36723256508
0be7a618-c2d8-2029-7351-fdf3ff8fc087,2845.4978000570713
74cfc130-ecc0-6b97-4a83-062c30b7c41e,2782.9171458817136
c264ee71-a45c-8ea3-cff6-c26856ea10dc,2837.5698643998257
e2749275-591f-0e9c-25bc-7845e93cb98f,2809.6064496102967
70388b4f-c8b8-2755-6234-91744efc9811,2840.095631033307
f3578c3d-15d1-83c8-75c1-fa1d3a6fef1c,2843.45054018509
91feb4a9-cfa6-665e-2657-f86e14f91c7a,2806.3856672578922
c117de03-1a61-28df-440c-cda316a69652,2811.7442960560525
8698581f-6154-357a-de1b-c92133b866fb,2806.3186610248326
4684efa6-9aab-000e-4de5-8ce61236d2a8,2851.832122817485
99899260-0ea2-ca0a-7476-5f9aac701108,2808.6519070851955
ffce41e0-31a2-ad1a-afbe-6c6a6ff94b3a,2846.2519222022806
682a5576-ded1-fe9b-1848-98f68e4b0356,2860.395715024345
d2da96b0-c031-5919-9780-2b3ed381dd0b,2841.636848216225
60572f20-7130-1c9e-a5a8-1aa8147c777c,2910.100659332275
c8a0ca26-60dc-d0c6-9345-6ccc96b36c09,2768.7343068601276
5c599cb5-9f99-69f1-87f6-3d1517072214,2847.229870575004
f1fbd5e4-cc38-f888-e0b2-969c50456431,2910.3035911149627
0a1e17c9-970b-d40e-34bd-09a308e0ab22,2871.5435097671916
8616d06a-a291-76ca-78b9-d9bac06853ef,2793.5003950057635
ac8d2218-0337-9d7c-4519-cd06376a8711,2913.268420084793
633bf1b1-2557-4ba1-2f31-1eadc5d8416e,2884.768560831039
c93fc3ac-2d44-c44f-eb44-ab3e4135b743,2848.5678526498864
d35695ef-27d3-5e9f-d570-daa6b9115c4d,2888.6004345528304
69c58ba6-169d-b60a-e941-0db67ab7d803,2889.0611643707116
8944f174-9ad1-0e8e-9ce3-80872efe897f,2817.3441412287143
0f3f41dc-cb09-3af9-aa96-b9ca6f86bfd7,2845.0405000879177
17950a22-8a86-5ac9-b512-d94b114db30d,2817.0857495503633
a889fe57-bbea-8be3-f2b3-d65431eb34ed,2855.1212445601127
9072ad13-4217-bb2d-7ca8-7a81ff859433,2791.936764787662
dcf3ca5e-e5f0-91dc-2357-5a79b30f588f,2896.4804107437435
db16ea8f-aac7-a053-2b27-9dc20c30ef83,2781.3162983521333
1bbebb9e-7e9e-6f11-ecc3-345cae2e5c03,2862.9236972297836
134e8882-9007-fdc4-c9fa-16ee51dd2d22,2847.170536452989
784cea9b-593c-4d51-e617-04de0a6df324,2850.2402414233143
30aed4b0-7361-6426-5bb1-184e3cc946ad,2856.5527462907276
6f4a0c10-cdec-7420-3e2b-8a9d093c8f6d,2867.3319540729317
399bf229-5ba3-11bc-f809-a9f4853dda5c,2909.916613379972
9baef539-dead-6c5c-cd77-605e41e87236,2868.8955138424153
99ea7c81-f94b-b667-ae22-a83babc228ea,2834.3382651460934
45e0d392-e988-25bb-d703-a8b56a642851,2830.5280611485223
63cf69ec-1363-373e-6d61-0dd10fa55e4f,2789.460698262114
97478c8e-2d32-321e-9270-f45c97233a88,2787.610235854617
f6e904ee-d0c3-252d-8758-a008491c4a60,2862.1922945410083
8de69fb9-7a23-5f6b-3d24-389bb711038d,2793.549874076349
bcff4d87-79b0-e035-3c6e-f230f1719eed,2895.3350227255355
edba8689-2ca6-9d89-9073-80cbaf959590,2860.4226794967262
283a3d03-5456-0a20-c5f3-768f19008eae,2798.7601851276236
cc7fe4a1-3287-c7e1-d3cd-3b9beff93f50,2845.5028214793438
f8264fbb-4dcf-e111-a666-e9d0db3a32c7,2842.025569243201
56510d8e-d1bb-49a3-2236-5342011527df,2822.0155374306014
48908b85-7223-597e-fec6-e1d479da4fb4,2749.9892903495484
ace53fdc-e2bf-cf68-e90c-bc1bfabaa084,2806.672142996464
21abc5c4-e433-f72b-9d38-8cf49bff528b,2813.3656464376736
bf93b4c9-2484-3c0a-a5eb-c8778550d0a9,2796.887742281294
fcd01f1d-77f6-7839-ff28-5d7d38458c5d,2810.312265183703
78ba7a22-a34c-5049-b895-e04ba38ad6c7,2811.1742866348677
3db629ef-b321-50ff-48eb-e333cb8867fa,2701.1606187153716
e488facc-f6ca-09e1-b373-ec7c54e80a3e,2845.9337844523448
7b327e65-957a-8126-18b8-64a7c0ef7754,2860.71109561845
052e46bd-f5e9-8c0f-72d4-8e703e6368da,2870.223947777071
c53ddc24-e2b7-e70c-a4f3-5e112ccd6e61,2857.291923598164
750a06ca-77b3-1532-4e27-4741470bb209,2687.313510663355
ecc2e5b4-651f-f5d9-c023-1a48c97f4179,2812.9571395038765
117a2b34-d441-09cd-ba73-c9385e0257d5,2938.170722998513
dd81c998-fdda-5eef-69d6-449c5a5f23b5,2730.653182339769
7c186143-f204-a144-8a73-cbc8f02426c4,2760.8402997816743
098827b6-b8c3-a107-ad2f-9475c90bafe0,2525.4057089206894
46f536d5-9d1a-ce94-b67b-76e99dd48e1d,2719.6167626121955
38028ec3-d77f-c6a1-6f30-8c6c1bdd174a,2789.9111215899734
e102a5ba-dda4-f1ef-752d-64e1a3814462,2799.3007714511136
80dc7664-a200-60d7-ebec-6324a71244ff,2860.5828704479004
06b658fd-72cb-df01-e71a-1bc33498cc78,2839.674749661916
7f7595f1-ee5a-c0f4-a134-5d73729cfd6d,2903.767645930752
ab5a54fd-80aa-79b7-95bc-4b5c819475b8,2844.7426412961954
a2d24f87-6a27-7de3-cce6-127598350568,2832.431407409069
7e6a925d-4419-aa1d-35d6-d7f24be654df,2906.72883008104
57e4b0b3-1efa-08e3-29be-0da89d5a62f5,2805.563486523475
a47b6681-5676-3c1c-8524-f2ca5c7c231e,2817.9622989793575
a97303f8-1fd0-5a5f-673a-1ffe5bef149f,2799.9679169108963
1a586963-f0f1-9789-0e34-23adda8b943c,2825.8615320580266
d0261410-2b5f-78d1-d48f-561f7a02ac25,2775.8132772781883
c18e8dee-1764-4799-ec7f-88bac0b9b768,2857.3282886290963
c4612d78-d8d7-145b-3c5e-ce3ee094ab0a,2952.47731479615
35af5ba8-54fb-7fd3-2658-fa051441b39d,2819.3950923451594
67291d77-6eea-7d45-44d4-7323459d6cf6,2844.3776440576407
31f94624-4438-fdbd-730e-5eb9f11e8515,2844.462545773701
92d9ab75-dc2f-252b-a92d-50bcd5b08936,2688.925267667798
9fb71ea2-3fc0-c65c-4fb1-4e7a2ca9045c,2806.7428852865755
641cae94-25c8-b452-71b7-7539937858df,2840.938769611283
1918310c-3f8e-616f-eaec-74b4e2bfb0a9,2784.2087747827445
4e50615f-5de3-12bd-9af0-fb8bb3381594,2835.382622244262
aff89362-09e0-bed1-3bed-08ebd44bc4ce,2823.338409539979
c8df798f-57b8-4e84-2ba3-dcbf474955b6,2853.824932589439
73d615a2-884a-9b70-fd16-3925eacd7e29,2796.3196834205837
b1d8f5b4-79de-3c5f-c2a4-947c717a8b4f,2731.1735576501264
6dd82be3-807c-364d-e806-6eddbe19abfc,2791.9465956744325
28769ace-8ef2-7736-3bda-59eec8ace719,2805.892922513339
00aeefbc-edfb-223c-afaa-40f31cd2cfb7,2845.8619781931015
8187c8e6-9988-7c90-e705-717a4b6cdf23,2851.3023117085
deb4f39f-b532-c2c1-c780-209a343082cb,2803.5611781761386
